GCAM5.3_NGFS,Delayed transition,World,Capacity Additions|Electricity|Solar,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,61.78525985,,,,,80.79954934,,,,,118.2127036,,,,,535.2257808,,,,,327.9526294,,,,,399.2189262,,,,,526.2168427,,,,,422.1225901,,,,,551.4080874,,,,,844.0986108,,,,,551.7144223,,,,,559.7252173,,,,,643.8682665,,,,,512.4682699,,,,,591.9454802,,,,,889.9710832,,,,,706.9575544
GCAM5.3_NGFS,Delayed transition,World,Capacity Additions|Electricity|Solar|CSP,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.116339693,,,,,1.28288192,,,,,3.095814576,,,,,39.19405368,,,,,59.71590758,,,,,100.9382341,,,,,134.6530303,,,,,86.31674519,,,,,131.2478565,,,,,181.8754946,,,,,153.4636108,,,,,170.4432684,,,,,178.9712609,,,,,120.0515363,,,,,133.5090631,,,,,190.4548323,,,,,141.4323048
GCAM5.3_NGFS,Delayed transition,World,Capacity Additions|Electricity|Solar|PV,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,61.66892015,,,,,79.51666742,,,,,115.116889,,,,,496.0317271,,,,,268.2367218,,,,,298.2806922,,,,,391.5638124,,,,,335.8058449,,,,,420.1602309,,,,,662.2231161,,,,,398.2508115,,,,,389.2819489,,,,,464.8970056,,,,,392.4167336,,,,,458.436417,,,,,699.516251,,,,,565.5252496
GCAM5.3_NGFS,Delayed transition,World,Capacity Additions|Electricity|Wind,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,36.76218104,,,,,47.24143036,,,,,68.8024039,,,,,381.7858607,,,,,311.4324577,,,,,376.1791271,,,,,422.2060665,,,,,312.365213,,,,,415.0752602,,,,,587.8152859,,,,,463.9216539,,,,,501.1249365,,,,,553.4283845,,,,,417.1864159,,,,,462.2898164,,,,,643.6342062,,,,,296.9308982
GCAM5.3_NGFS,Delayed transition,World,Capacity Additions|Electricity|Wind|Offshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.419543969,,,,,1.219418682,,,,,3.025472258,,,,,14.67357319,,,,,15.26805158,,,,,23.17995554,,,,,26.84753281,,,,,18.52185306,,,,,21.72644345,,,,,20.76586809,,,,,14.29270979,,,,,13.23506884,,,,,12.39181013,,,,,7.979965791,,,,,8.287277755,,,,,9.388034512,,,,,4.803621192
GCAM5.3_NGFS,Delayed transition,World,Capacity Additions|Electricity|Wind|Onshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,36.34263707,,,,,46.02201168,,,,,65.77693164,,,,,367.1122875,,,,,296.1644061,,,,,352.9991715,,,,,395.3585337,,,,,293.8433599,,,,,393.3488168,,,,,567.0494178,,,,,449.6289441,,,,,487.8898677,,,,,541.0365744,,,,,409.2064501,,,,,454.0025387,,,,,634.2461717,,,,,292.127277
GCAM5.3_NGFS,Delayed transition,World,Capacity|Electricity|Solar,GW,,,,,,,,3.774199793,,,,,29.44770065,,,,,227.5623866,,,,,732.594833,,,,,1136.59258,,,,,1727.656098,,,,,4403.785002,,,,,6043.548149,,,,,7812.080393,,,,,9938.13216,,,,,11644.74736,,,,,13810.72428,,,,,15355.08843,,,,,16473.8974,,,,,17276.42885,,,,,17864.68597,,,,,18316.41437,,,,,18519.10134,,,,,18748.4637,,,,,19524.67936
GCAM5.3_NGFS,Delayed transition,World,Capacity|Electricity|Solar|CSP,GW,,,,,,,,0.272636989,,,,,0.725085065,,,,,4.210522835,,,,,4.792221299,,,,,11.2066309,,,,,26.68570378,,,,,222.6559722,,,,,521.2355101,,,,,1021.716158,,,,,1694.399611,,,,,2119.568927,,,,,2760.329137,,,,,3473.736341,,,,,3942.474857,,,,,4290.000029,,,,,4511.591182,,,,,4680.265137,,,,,4691.571171,,,,,4734.467859,,,,,4674.311329
GCAM5.3_NGFS,Delayed transition,World,Capacity|Electricity|Solar|PV,GW,,,,,,,,3.501562804,,,,,28.72261558,,,,,223.3518637,,,,,727.8026117,,,,,1125.385949,,,,,1700.970394,,,,,4181.129029,,,,,5522.312638,,,,,6790.364236,,,,,8243.73255,,,,,9525.178437,,,,,11050.39515,,,,,11881.35209,,,,,12531.42254,,,,,12986.42882,,,,,13353.09479,,,,,13636.14923,,,,,13827.53016,,,,,14013.99584,,,,,14850.36803
GCAM5.3_NGFS,Delayed transition,World,Capacity|Electricity|Wind,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,398.4010605,,,,,684.4159225,,,,,920.6230743,,,,,1264.635094,,,,,3173.564397,,,,,4727.15596,,,,,6211.123541,,,,,8032.139638,,,,,9348.728283,,,,,11021.85206,,,,,12049.02679,,,,,12771.91326,,,,,13378.30442,,,,,14076.04441,,,,,14584.12747,,,,,14825.00313,,,,,15136.46352,,,,,14306.79794
GCAM5.3_NGFS,Delayed transition,World,Capacity|Electricity|Wind|Offshore,GW,,,,,,,,0,,,,,0,,,,,3.57072577,,,,,5.668445612,,,,,11.76553902,,,,,26.89290031,,,,,100.2607663,,,,,173.0302984,,,,,286.8323562,,,,,414.9729269,,,,,492.4548309,,,,,527.7191822,,,,,555.2082648,,,,,510.772036,,,,,442.7097162,,,,,412.0595015,,,,,343.3271132,,,,,280.9341615,,,,,256.4107851,,,,,214.2535469
GCAM5.3_NGFS,Delayed transition,World,Capacity|Electricity|Wind|Onshore,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,394.8303347,,,,,678.7474768,,,,,908.8575353,,,,,1237.742193,,,,,3073.303631,,,,,4554.125662,,,,,5924.291185,,,,,7617.166711,,,,,8856.273452,,,,,10494.13288,,,,,11493.81853,,,,,12261.14122,,,,,12935.5947,,,,,13663.9849,,,,,14240.80035,,,,,14544.06896,,,,,14880.05273,,,,,14092.5444
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity Additions|Electricity|Solar,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,61.78525985,,,,,513.3408251,,,,,252.4680221,,,,,292.1417364,,,,,354.0572069,,,,,380.7791727,,,,,492.900439,,,,,797.8013864,,,,,484.9339189,,,,,494.2050229,,,,,504.7611036,,,,,482.8511836,,,,,577.9505704,,,,,860.4116669,,,,,539.6865612,,,,,551.5208024,,,,,924.4634856
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity Additions|Electricity|Solar|CSP,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.116339693,,,,,16.85071487,,,,,27.40179269,,,,,53.931956,,,,,72.9772072,,,,,99.37088073,,,,,136.1196353,,,,,126.4325524,,,,,87.81543413,,,,,105.5217319,,,,,107.2092915,,,,,110.1775819,,,,,143.915911,,,,,151.3961051,,,,,94.27218238,,,,,104.2190893,,,,,56.07118193
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity Additions|Electricity|Solar|PV,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,61.66892015,,,,,496.4901102,,,,,225.0662294,,,,,238.2097804,,,,,281.0799997,,,,,281.408292,,,,,356.7808037,,,,,671.368834,,,,,397.1184847,,,,,388.683291,,,,,397.5518122,,,,,372.6736017,,,,,434.0346594,,,,,709.0155618,,,,,445.4143788,,,,,447.3017131,,,,,868.3923037
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity Additions|Electricity|Wind,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,36.76218104,,,,,324.0755044,,,,,245.8673616,,,,,280.3816073,,,,,304.7963287,,,,,328.5891776,,,,,397.2513471,,,,,495.4014471,,,,,354.2735712,,,,,397.5378405,,,,,407.6068997,,,,,409.7867535,,,,,514.4628989,,,,,606.2963124,,,,,406.1152223,,,,,441.7570841,,,,,136.8997345
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity Additions|Electricity|Wind|Offshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.419543969,,,,,6.804504552,,,,,8.36760402,,,,,13.87214223,,,,,18.9125027,,,,,21.41259992,,,,,23.83152113,,,,,20.96314185,,,,,17.4505689,,,,,19.7559281,,,,,21.67908559,,,,,23.97569318,,,,,29.36074628,,,,,27.65979321,,,,,21.7166112,,,,,23.0951524,,,,,5.904691499
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity Additions|Electricity|Wind|Onshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,36.34263707,,,,,317.2709999,,,,,237.4997576,,,,,266.509465,,,,,285.883826,,,,,307.1765777,,,,,373.4198259,,,,,474.4383052,,,,,336.8230023,,,,,377.7819124,,,,,385.9278141,,,,,385.8110603,,,,,485.1021526,,,,,578.6365192,,,,,384.3986111,,,,,418.6619317,,,,,130.995043
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity|Electricity|Solar,GW,,,,,,,,3.774199793,,,,,29.44770065,,,,,227.5623866,,,,,732.594833,,,,,3299.298958,,,,,4561.639069,,,,,6022.347751,,,,,7792.633785,,,,,9468.967262,,,,,11428.43701,,,,,12850.73982,,,,,14013.0693,,,,,15023.38573,,,,,15776.90522,,,,,16287.26527,,,,,16712.51593,,,,,17025.56733,,,,,17299.33054,,,,,17585.90944,,,,,19668.11773
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity|Electricity|Solar|CSP,GW,,,,,,,,0.272636989,,,,,0.725085065,,,,,4.210522835,,,,,4.792221299,,,,,89.04579566,,,,,226.0547591,,,,,495.7145391,,,,,860.6005751,,,,,1353.244456,,,,,2033.260934,,,,,2581.170122,,,,,2883.238329,,,,,3141.187208,,,,,3312.34763,,,,,3366.381136,,,,,3405.362514,,,,,3530.180278,,,,,3562.464019,,,,,3555.950806,,,,,3298.413322
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity|Electricity|Solar|PV,GW,,,,,,,,3.501562804,,,,,28.72261558,,,,,223.3518637,,,,,727.8026117,,,,,3210.253163,,,,,4335.58431,,,,,5526.633212,,,,,6932.03321,,,,,8115.722806,,,,,9395.176077,,,,,10269.5697,,,,,11129.83097,,,,,11882.19853,,,,,12464.55759,,,,,12920.88414,,,,,13307.15341,,,,,13495.38705,,,,,13736.86652,,,,,14029.95863,,,,,16369.70441
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity|Electricity|Wind,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,398.4010605,,,,,684.4159225,,,,,2304.793445,,,,,3534.130253,,,,,4936.038289,,,,,6456.449207,,,,,7702.467041,,,,,9370.784111,,,,,10219.59833,,,,,10734.10668,,,,,11294.68605,,,,,11796.23842,,,,,12190.13169,,,,,12790.53135,,,,,13362.56854,,,,,13610.25,,,,,13821.73043,,,,,12444.17677
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity|Electricity|Wind|Offshore,GW,,,,,,,,0,,,,,0,,,,,3.57072577,,,,,5.668445612,,,,,39.69096837,,,,,81.52898847,,,,,150.8896996,,,,,241.8814874,,,,,346.8467671,,,,,431.98185,,,,,494.9595392,,,,,512.8516725,,,,,517.0687996,,,,,518.4012279,,,,,519.1220882,,,,,561.1101103,,,,,612.1562319,,,,,621.9596474,,,,,629.0399814,,,,,538.0447364
GCAM5.3_NGFS,Divergent Net Zero,World,Capacity|Electricity|Wind|Onshore,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,394.8303347,,,,,678.7474768,,,,,2265.102476,,,,,3452.601264,,,,,4785.148589,,,,,6214.56772,,,,,7355.620274,,,,,8938.802261,,,,,9724.638788,,,,,10221.25501,,,,,10777.61725,,,,,11277.83719,,,,,11671.0096,,,,,12229.42124,,,,,12750.41231,,,,,12988.29035,,,,,13192.69045,,,,,11906.13203
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity Additions|Electricity|Solar,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,42.18026323,,,,,78.5893433,,,,,199.27075,,,,,166.362504,,,,,175.3583875,,,,,217.188055,,,,,232.2457143,,,,,255.117361,,,,,371.8768027,,,,,378.6060191,,,,,397.5307873,,,,,402.2979897,,,,,406.5975115,,,,,412.6594874,,,,,493.8877334,,,,,515.1141856,,,,,838.1033333
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity Additions|Electricity|Solar|CSP,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.084529574,,,,,1.427753669,,,,,8.32109144,,,,,12.49438798,,,,,16.52272341,,,,,24.73709219,,,,,27.9863054,,,,,26.05220521,,,,,32.83576512,,,,,32.61271741,,,,,34.00280094,,,,,39.53451648,,,,,43.29990139,,,,,43.72384514,,,,,51.01274868,,,,,55.42198378,,,,,36.56975247
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity Additions|Electricity|Solar|PV,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,42.09573366,,,,,77.16158963,,,,,190.9496586,,,,,153.868116,,,,,158.8356641,,,,,192.4509628,,,,,204.2594089,,,,,229.0651558,,,,,339.0410376,,,,,345.9933017,,,,,363.5279863,,,,,362.7634732,,,,,363.2976101,,,,,368.9356423,,,,,442.8749848,,,,,459.6922018,,,,,801.5335808
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity Additions|Electricity|Wind,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,24.49752179,,,,,47.26692562,,,,,128.6328898,,,,,121.6304938,,,,,129.9729992,,,,,154.7706616,,,,,148.9141982,,,,,165.0375249,,,,,236.5613289,,,,,246.1950455,,,,,261.593595,,,,,285.2714625,,,,,304.3952916,,,,,302.7656454,,,,,352.0798559,,,,,388.212786,,,,,126.6653179
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity Additions|Electricity|Wind|Offshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.2797248,,,,,1.275982333,,,,,4.738091007,,,,,4.649991145,,,,,6.066536986,,,,,9.077267904,,,,,11.32419077,,,,,12.57133874,,,,,16.33904234,,,,,17.42878467,,,,,18.23380494,,,,,19.64449053,,,,,20.96106002,,,,,21.8425192,,,,,24.11661302,,,,,29.92438444,,,,,6.176407389
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity Additions|Electricity|Wind|Onshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,24.21779699,,,,,45.99094329,,,,,123.8947988,,,,,116.9805027,,,,,123.9064622,,,,,145.6933937,,,,,137.5900074,,,,,152.4661862,,,,,220.2222866,,,,,228.7662609,,,,,243.3597901,,,,,265.626972,,,,,283.4342316,,,,,280.9231262,,,,,327.9632429,,,,,358.2884016,,,,,120.4889105
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity|Electricity|Solar,GW,,,,,,,,3.774199793,,,,,29.44770065,,,,,227.5623866,,,,,568.1157765,,,,,961.0632995,,,,,1957.41705,,,,,2789.22957,,,,,3666.021507,,,,,4524.399396,,,,,5345.073771,,,,,6227.713859,,,,,7090.744123,,,,,8151.961698,,,,,9262.823697,,,,,10188.37337,,,,,11060.13236,,,,,11847.84299,,,,,12457.89764,,,,,13140.43847,,,,,15326.77246
